id,title,permalink,thumbnail_625,number_serves,total_time,active_time
103340,The Crisper Whisperer: Sweet <em>and</em> Savory -- 5 Summer Foods That Swing Both Ways,http://www.seriouseats.com/recipes/2010/06/the-crisper-whisperer-5-foods-that-can-be-sweet-or-savory-recipes.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100622sweetandsavory-thumb-625xauto-96281.jpg,,,
103357,Gluten-Free Tuesday: One Bowl Chocolate Cake,http://www.seriouseats.com/recipes/2010/06/one-bowl-gluten-free-chocolate-cake-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100622ChocolateCakeLarge-thumb-625xauto-96173.jpg,1 two-layer cake,,
103420,Bread Baking: Tomato-Cheese Bread,http://www.seriouseats.com/recipes/2010/06/tomato-cheese-bread-baking-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100613TomatoCheeseBread-thumb-625xauto-96279.jpg,,,
103434,Dinner Tonight: Pasta with Garlic Scape and Basil Pesto,http://www.seriouseats.com/recipes/2010/06/dinner-tonight-pasta-with-garlic-scape-and-basil-pesto-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100621-dt-garlic-scape-pesto-thumb-625xauto-96291.jpg,,,
103439,The Nasty Bits: How to Make Chicharrones,http://www.seriouseats.com/recipes/2010/06/the-nasty-bits-how-to-make-chicharrones-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-nastybits-primary-thumb-625xauto-96894.jpg,,,
103442,Cook the Book: Toasted Marshmallow Shake,http://www.seriouseats.com/recipes/2010/06/cook-the-book-toasted-marshmallow-shake.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100623toastedmarshmallowmilkshake-thumb-625xauto-96297.jpg,4,,
103540,Three Great Sauces for Your Pig Roast,http://www.seriouseats.com/recipes/2010/06/sichuan-chili-peanut-vinaigrette-thai-lime-herb-spanish-salsa-verde-sauce-recipes.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100622-pig-roast-03.2-thumb-625xauto-96350.jpg,about 2 cups,,
103617,Dinner Tonight: Curried-Pork Noodles ,http://www.seriouseats.com/recipes/2010/06/curried-pork-noodles-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100624_curriednoodles1-thumb-625xauto-96542.jpg,4,,
103708,Aji Amarillo Sauce,http://www.seriouseats.com/recipes/2010/06/kidney-beans-stewed-with-aji-amarillo-sauce-recipe.html,,,,
103720,Mac 'n' Cheese,http://www.seriouseats.com/recipes/2010/06/mac-n-cheese-recipe.html,,4,,
103731,Dutch Peanut Sauce for French Fries,http://www.seriouseats.com/recipes/2010/06/dutch-peanut-sauce-for-french-fries-recipe.html,,,,
103744,Seriously Asian: Little Wontons,http://www.seriouseats.com/recipes/2010/06/seriously-asian-little-wontons-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100625-littlewontons-primary-thumb-625xauto-97135.jpg,,,
103747,Cook the Book: Village Fries,http://www.seriouseats.com/recipes/2010/06/village-fries-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100624villagefries-thumb-625xauto-96674.jpg,4,,
103774,Asian-Mediterranean Cucumber Slaw Salad,http://www.seriouseats.com/recipes/2010/06/asian-mediterranean-cucumber-slaw-salad-recipe.html,,,,
103811,"Dinner Tonight: Orecchiette with Sausage, Broccoli, and Caramelized Garlic",http://www.seriouseats.com/recipes/2010/06/dinner-tonight-orecchiette-with-sausage-broccoli-and-caramelized-garlic-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100623-dt-pasta-with-sausage-broccoli-and-caramelized-garlic-thumb-625xauto-96767.jpg,4,,
103834,French in a Flash: Red Pistou Pasta with Shrimp and Crunchy Herbes de Provence Crumbs,http://www.seriouseats.com/recipes/2010/06/red-pistou-pasta-with-shrimp-and-crunchy-herbes-de-provence-crumbs-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100624RedPistouPasta610-thumb-625xauto-96809.jpg,,,
103877,Spicy Roasted Poblano Sausage,http://www.seriouseats.com/recipes/2010/06/grilling-spicy-roasted-poblano-sausage.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100624-roasted-poblano-sausage-large-thumb-625xauto-96857.jpg,,,
103910,Cook the Book: The Prez Obama Burger,http://www.seriouseats.com/recipes/2010/06/prez-obama-burger-good-stuff-eatery-dc-spike-mendelsohn-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100625prezobamaburger-thumb-625xauto-96918.jpg,6,,
103924,How to Make Whole-Milk Ricotta Cheese,http://www.seriouseats.com/recipes/2010/07/how-to-make-whole-milk-ricotta-cheese.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100708-ricotta1-thumb-625xauto-99397.jpg,3 to 4 cups of whole milk ricotta,,
103988,Dinner Tonight: Warm Mushroom Salad with Hazelnuts and Pecorino,http://www.seriouseats.com/recipes/2010/06/warm-mushroom-salad-with-hazelnuts-pecorino-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100625_mushroom_salad1-thumb-625xauto-97039.jpg,,,
103993,Sunday Brunch: Baked Blintz Cake with Fresh Blueberry Sauce,http://www.seriouseats.com/recipes/2010/06/sunday-brunch-baked-blintz-cake-with-fresh-blueberry-breakfast-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100627baked blintz)big-thumb-625xauto-97044.jpg,a 9 x 13 cake,,
104046,Healthy & Delicious: Greek Salad Skewers,http://www.seriouseats.com/recipes/2010/06/healthy-delicious-greek-salad-skewers-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100628GreekSaladSkewers-thumb-625xauto-97103.jpg,,,
104115,Mediterranean Flavors: White Bean Spread with Za'atar,http://www.seriouseats.com/recipes/2010/07/white-bean-spread-with-zaatar-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100705-whitebean-primary-thumb-625xauto-98552.jpg,,,
104134,Sourdough Pizza Crust,http://www.seriouseats.com/recipes/2010/06/sourdough-pizza-crust-dough-recipe.html,,4 ten-ounce balls of dough,,
104135,"Roasted Tomato, Ricotta, and Lemon Pizza",http://www.seriouseats.com/recipes/2010/06/roasted-tomato-ricotta-and-lemon-pizza-recipe.html,,Makes 2 fourteen-inch pies,,
104136,"Roasted Garlic, Caramelized Leek, and Bacon Pizza",http://www.seriouseats.com/recipes/2010/06/roasted-garlic-caramelized-leek-bacon-pizza-recipe.html,,,,
104152,Cook the Book: Plum Biercake,http://www.seriouseats.com/recipes/2010/06/plum-biercake-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-plumbiercake-primary-thumb-625xauto-97723.jpg,6 to 8,,
104153,Cook the Book: Lemon Layer Cake with Campari Frosting,http://www.seriouseats.com/recipes/2010/07/cook-the-book-lemon-layer-cake-with-campari-frosting-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100702lemonlayercakewithcamparifrosting-thumb-625xauto-97778.jpg,"one 8-inch layer cake, about 12 servings",,
104156,Cook the Book: Sachertorte,http://www.seriouseats.com/recipes/2010/06/cook-the-book-sachertorte-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629sachertorte-thumb-625xauto-97760.jpg,12 to 16,,
104158,Cook the Book: Black and White Russian Cookies,http://www.seriouseats.com/recipes/2010/06/black-and-white-russian-cookies.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100628blackandwhiterussiancookies-thumb-625xauto-97418.jpg,12 large cookies,,
104159,Cook the Book: Cuba Libre Brownies,http://www.seriouseats.com/recipes/2010/07/cook-the-book-cuba-libre-brownies-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100701cubalibrebrownies2-thumb-625xauto-97970.jpg,24 brownies,,
104161,Beer Profiteroles with Chocolate-Beer Sauce,http://www.seriouseats.com/recipes/2010/06/beer-profiteroles-with-chocolate-beer-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2011/06/20110603boozybakerprimary-thumb-625xauto-164225.jpg,6,,
104227,Tomato Bread with Parmigiano-Reggiano and Fresh Thyme,http://www.seriouseats.com/recipes/2010/06/tomato-bread-with-parmigiano-reggiano-and-fresh-thyme-recipe.html,,one large loaf,,
104236,Cakespy: Black and White Ice Cream Sandwich Cookies,http://www.seriouseats.com/recipes/2010/06/cakespy-black-and-white-ice-cream-sandwiches-cookies-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100628bwicecream1-thumb-625xauto-97349.jpg,about 12 sandwiches,,
104245,Simple Pork and Scallion Dumplings,http://www.seriouseats.com/recipes/2010/06/simple-pork-and-scallion-dumplings-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100628-wok-skills-steaming-gyoza-thumb-625xauto-97328.jpg,about 75 dumplings,,
104316,Dinner Tonight: Steak and Eggs with Smoked Paprika,http://www.seriouseats.com/recipes/2010/06/steak-and-eggs-with-smoked-paprika-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100628_steak_eggs1-thumb-625xauto-97443.jpg,,,
104373,The Crisper Whisperer: How to Use Up Your Misfit Vegetables,http://www.seriouseats.com/recipes/2010/07/how-to-use-up-leftover-vegetables.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100628radishes-thumb-625xauto-97514.jpg,4 as a main course,,
104382,The Crisper Whisperer: 10 Small Ways to Declare Your Food Independence,http://www.seriouseats.com/recipes/2010/06/the-crisper-whisperer-10-small-ways-to-declar.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100628blueberries-thumb-625xauto-97526.jpg,,,
104422,Rich Eggy Sausage Breakfast Casserole,http://www.seriouseats.com/recipes/2010/07/rich-eggy-sausage-breakfast-casserole-recipe.html,,6 hungry brunchers,,
104423,Carrot Cake Muffins with Cream Cheese Frosting,http://www.seriouseats.com/recipes/2010/07/carrot-cake-muffins-with-cream-cheese-frosting-recipe.html,,24 cupcakes,,
104424,Easy Fruit Salad,http://www.seriouseats.com/recipes/2010/07/fruit-salad.html,,6,,
104430,Bread Baking: Crispy Rye Breadsticks,http://www.seriouseats.com/recipes/2010/06/bread-baking-crispy-rye-breadsticks-bread-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629CrispyRyeBreadsticks-thumb-625xauto-97600.jpg,,,
104440,Fried Crispy Shrimp Skewers,http://www.seriouseats.com/recipes/2010/06/fried-crispy-shrimp-skewers.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-kikkoman-panko1-thumb-500x375-97704-thumb-625xauto-97716.jpg,"12 skewers, serving 4-6 as an appetizer",,
104441,Gluten-Free Tuesday: Micro Greens,http://www.seriouseats.com/recipes/2010/06/what-to-do-with-micro-greens-salads.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-microgreens-primary2-thumb-625xauto-97759.jpg,,,
104442,Grilled Asparagus with Lemon and Crispy Bread Crumbs,http://www.seriouseats.com/recipes/2010/06/grilled-asparagus-with-lemon-and-crispy-bread.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-kikkoman-panko2-thumb-625xauto-97560.jpg,4,,
104450,Tacos de Papa,http://www.seriouseats.com/recipes/2010/06/tacos-de-papa-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-tortillas-14-thumb-625xauto-97372.jpg,,,
104451,Bill Yosses' Orange-Glazed Olive Oil Cake with Fleur de Sel,http://www.seriouseats.com/recipes/2010/06/bill-yosses-orange-glazed-olive-oil-cake-with.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629orangeoliveoilcakeslice-thumb-625xauto-97616.jpg,,,
104462,Za'atar Rice Pilaf,http://www.seriouseats.com/recipes/2010/07/zaatar-rice-pilaf-recipe.html,,,,
104470,Shrimp Tempura with Creamy Spicy Yuzu Sauce,http://www.seriouseats.com/recipes/2010/06/shrimp-tempura-with-creamy-spicy-yuzu-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-wok-skills-frying-6-thumb-625xauto-97634.jpg,4,,
104471,Eat for Eight Bucks: Meatloaf,http://www.seriouseats.com/recipes/2010/06/eat-for-eight-bucks-meatloaf-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629meat loaf_big-thumb-625xauto-97641.jpg,2 to 3,,
104524,"Dinner Tonight: Bacon, Lettuce, and Tomato Salad with Aioli Dressing",http://www.seriouseats.com/recipes/2010/06/bacon-lettuce-and-tomato-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-dt-blt-salad-thumb-625xauto-97707.jpg,6,,
104534,A Serious Eats Menu: Add Texture to your 4th of July Party with Panko,http://www.seriouseats.com/recipes/2010/06/a-serious-eats-menu-add-texture-to-your-4th-of-july-party-with-panko.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629-kikkoman-panko1-thumb-625xauto-97704.jpg,,,
104559,Serious Heat: Okra-Fried Jalapenos ,http://www.seriouseats.com/recipes/2010/06/okra-fried-jalapenos-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629friedjalapenosLARGE-thumb-625xauto-97765.jpg,6,,
104567,French in a Flash: Sweet Onion and Goat Cheese Tarts with Thyme,http://www.seriouseats.com/recipes/2010/07/french-in-a-flash-sweet-onion-and-goat-cheese-tarts-with-thyme-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100629SweetOnionTart610-thumb-625xauto-97771.jpg,,,
104610,Real Deal Kung Pao Chicken,http://www.seriouseats.com/recipes/2010/06/real-deal-kung-pao-chicken-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100630-stir-fry-12-thumb-625xauto-97822.jpg,4,,
104638, Rick Bayless's Bacon and Tomato Guacamole,http://www.seriouseats.com/recipes/2010/07/bacon-and-tomato-guacamole-dip-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100706bacontomatoguacamole-thumb-625xauto-98856.jpg,"about 3 cups, serving about 8 to 10 as a nibble",,
104640,Cook the Book: Champagne Margaritas,http://www.seriouseats.com/recipes/2010/07/champagne-margaritas-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100705champagnemargaritas-thumb-625xauto-98236.jpg,eight 6-ounce drinks,,
104642,Cook the Book: Herb Green Ceviche with Cucumber,http://www.seriouseats.com/recipes/2010/07/cook-the-book-herb-green-ceviche-with-cucumber-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100707greenherbceviche-thumb-625xauto-98240.jpg,"about 4 1/2 cups, serving 8 to 10 as a starter",,
104646,Easy Slow-Cooker Mole With Grilled Chicken,http://www.seriouseats.com/recipes/2010/07/easy-slow-cooker-mole-with-grilled-chicken-recipe.html,,,,
104647,Cook the Book: White Chocolate-Mezcal Ice Cream,http://www.seriouseats.com/recipes/2010/07/white-chocolate-mezcal-ice-cream-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100709-fiestatricks-thumb-625xauto-99585.jpg,"1 quart, serving 6 to 8",,
104665,"Dinner Tonight: Flounder Sandwich Marinated in Fish Sauce, with Sriracha Mayonnaise and Pickled Red Onions",http://www.seriouseats.com/recipes/2010/06/dinner-tonight-flounder-sandwich-marinated-in-fish-sauce-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100630_floundersandwich1-thumb-625xauto-97878.jpg,,,
104683,Smoked Paprika and Broccoli Dijon Potato Salad,http://www.seriouseats.com/recipes/2010/06/smoked-paprika-broccoli-dijon-potato-salad-recipe.html,,,,
104758,Bread Baking: Fire Crackers,http://www.seriouseats.com/recipes/2010/07/bread-baking-fire-crackers-fourth-of-july-party-snacks.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100706FireCrackers-thumb-625xauto-98019.jpg,,,
104796,Tea-Smoked Chicken Wings,http://www.seriouseats.com/recipes/2010/07/tea-smoked-chicken-wings.html,http://www.seriouseats.com/recipes/assets_c/2010/06/20100701-wok-skills-smoking-primary-thumb-625xauto-98069.jpg,,,
104828,Dinner Tonight: Meatballs with Ricotta in Milk,http://www.seriouseats.com/recipes/2010/07/dinner-tonight-meatballs-with-ricotta-in-milk-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100701-dt-meatballs-with-ricotta-in-milk-thumb-625xauto-98133.jpg,4,,
104857,Braised Eggplant With Pork in Sichuan Sauce,http://www.seriouseats.com/recipes/2010/07/sichuan-style-braised-eggplant-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100702-braising-primary-thumb-625xauto-98174.jpg,,,
104882,Seriously Asian: Bitter Melon,http://www.seriouseats.com/recipes/2010/07/seriously-asian-bitter-melon-stir-fry.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100702asianprimary-thumb-625xauto-98204.jpg,,,
104895,Classic Potato Salad,http://www.seriouseats.com/recipes/2010/07/classic-potato-salad-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100702-potato-salad-finished2-thumb-625xauto-98219.jpg,"about 2 quarts, serving 8 to 12",,
104983,Pisco Punch,http://www.seriouseats.com/recipes/2010/07/time-for-a-drink-pisco-punch.html,http://www.seriouseats.com/recipes/assets_c/2014/08/20120122-188625-yusho-pisco-punch-610p-thumb-625xauto-408717.jpg,makes 1 cocktail,3 minutes,3 minutes
105009,"TMBC (Tomato, Mozzarella, Basil, Crouton) Skewers",http://www.seriouseats.com/recipes/2010/07/tmbc-tomato-mozzarella-basil-crouton-skewers-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100708-skewers-thumb-625xauto-99432.jpg,,,
105017,Sunday Brunch: Spinach and Gruyère Strata,http://www.seriouseats.com/recipes/2010/07/sunday-brunch-spinach-and-gruyere-strata.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100704strata_big-thumb-625xauto-98367.jpg,6-8,,
105182,Microwavable British Flapjacks,http://www.seriouseats.com/recipes/2010/07/microwaved-british-flapjacks.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100629-britflapjacks-thumb-625xauto-98785.jpg,10 to 12,,
105293,Eat for Eight Bucks: Bean and Hominy Gratin,http://www.seriouseats.com/recipes/2010/07/eat-for-eight-bucks-bean-and-hominy-gratin-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100706hominybake_big-thumb-625xauto-98657.jpg,,,
105314,The Nasty Bits: Pig's Ear Pizza,http://www.seriouseats.com/recipes/2010/07/the-nasty-bits-pigs-ear-pizza-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100706-pep-primary-thumb-625xauto-98757.jpg,,,
105329,"Bread Baking: Olive, Rosemary, and Feta Loaf",http://www.seriouseats.com/recipes/2010/07/baking-olive-rosemary-and-feta-loaf-bread-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100706-olive-bread-hp-thumb-625xauto-98826.jpg,,,
105339,Gluten-Free Tuesday: Blueberry Cobbler,http://www.seriouseats.com/recipes/2010/07/gluten-free-blueberry-cobbler-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100706-blueberry-cobbler-thumb-625xauto-98711.jpg,serves 6 to 8,,
105341,Niter Kibbeh,http://www.seriouseats.com/recipes/2010/07/niter-kibbeh-recipe.html,,,,
105379,"Dinner Tonight: Pasta with Salmon, Peas, and Pesto",http://www.seriouseats.com/recipes/2010/07/dinner-tonight-pasta-with-salmon-peas-and-pes.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100706-dt-tagliatelle-with-spinach-peas-and-pesto-thumb-625xauto-98748.jpg,,,
105401,Thanksgiving Salad,http://www.seriouseats.com/recipes/2010/07/thanksgiving-salad-recipe-sweet-potatoes-turkey-cranberries-string-beans.html,,,,
105458,"Dinner Tonight: Spaghetti with Crab, Chile, and Mint ",http://www.seriouseats.com/recipes/2010/07/spaghetti-with-crab-chile-and-mint-recipe.html,http://www.seriouseats.com/recipes/assets_c/2010/07/20100702_spaghettiwithcrabchilimint1-thumb-625xauto-98876.jpg,2 to 3,,
